[ INFO ] [Migrator] Starting prepare [database-id: mysql, migration: AttendanceAnalysisService.CreateAttendanceDayObservation]
[ INFO ] [Migrator] Finished prepare [database-id: mysql, migration: AttendanceAnalysisService.CreateAttendanceDayObservation]
[ INFO ] [Migrator] Starting prepare [database-id: mysql, migration: AttendanceAnalysisService.CreateAttendanceAnalysisResult]
[ INFO ] [Migrator] Finished prepare [database-id: mysql, migration: AttendanceAnalysisService.CreateAttendanceAnalysisResult]
[ INFO ] [Migrator] Starting prepare [database-id: mysql, migration: AttendanceAnalysisService.AddAttendanceAnalysisResultCoreSignals]
[ INFO ] [Migrator] Finished prepare [database-id: mysql, migration: AttendanceAnalysisService.AddAttendanceAnalysisResultCoreSignals]
[ INFO ] [Migrator] Starting prepare [database-id: mysql, migration: AttendanceAnalysisService.AddAttendanceAnalysisResultClusteringFields]
[ INFO ] [Migrator] Finished prepare [database-id: mysql, migration: AttendanceAnalysisService.AddAttendanceAnalysisResultClusteringFields]
[ INFO ] [Migrator] Starting prepare [database-id: mysql, migration: AttendanceAnalysisService.AddAttendanceAnalysisResultMLPFields]
[ INFO ] [Migrator] Finished prepare [database-id: mysql, migration: AttendanceAnalysisService.AddAttendanceAnalysisResultMLPFields]
[ INFO ] [Migrator] Starting prepare [database-id: mysql, migration: AttendanceAnalysisService.CreateAttendanceMLPFeedbackSample]
[ INFO ] [Migrator] Finished prepare [database-id: mysql, migration: AttendanceAnalysisService.CreateAttendanceMLPFeedbackSample]
[ INFO ] [Migrator] Starting prepare [database-id: mysql, migration: AttendanceAnalysisService.CreateAttendanceClusteringModelRecord]
[ INFO ] [Migrator] Finished prepare [database-id: mysql, migration: AttendanceAnalysisService.CreateAttendanceClusteringModelRecord]
[ NOTICE ] Server started on http://127.0.0.1:8085
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 8229C2D7-016D-46CF-B2E5-644646638BE1]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: CF46E03B-9C5A-4E0F-8B17-9298D84C4ACA]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 2209EDF7-C918-436A-BC2A-9B090F17D10A]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 749CAC53-2942-4708-AE5E-CB4F622ED1ED]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: E3D68E73-C14F-4C1F-9D32-B416F5228E89]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: EA2A3323-95A5-412C-9FDB-BE1C72F1BEBC]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 646633B1-AFF2-4F20-83E8-7F7DE9AE4C80]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 8D4FCB9B-6CEC-475F-AE05-479BD09C0106]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: BAA1F884-B806-4A2C-B1C0-4D2BB95D68FD]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 827A1DDE-4468-4EE4-9E5A-07D2224CAD4A]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 36DC3E0A-74AC-457E-B696-1C36EA9195B2]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: F85FC5EC-AD5A-4426-899B-4201BEAD980A]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 406BC8CB-75A5-4D0D-8834-EABAB2245426]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 596950CE-2AAB-4438-9517-C5201D4BB401]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: B246CD9C-FC3D-4DBE-B33D-D7BBBC9D1662]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: DC8E1157-798B-4FC1-A640-6A8464E37657]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 8C425EF4-DE0D-4091-A5CD-3177C1C5EAD8]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: A3500FD5-E041-4584-BAAB-7A9689D776BE]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 8F033F81-DC63-4F97-A235-CDAD8C4937DB]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 812746B6-D6AF-421B-BBC3-523A151D2CB5]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 5C950DDC-C8D9-4CF1-9D1C-329EF91813D9]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 4355E75A-97AC-4CBC-9122-1388B3984873]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: F71BB5A5-78AF-4769-B5D0-E46D2EDBA12B]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: D82B98F2-7B60-4816-B4DA-5C0301BD0D96]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 5C694F97-3F33-4C3A-80C0-BD0BFCCDC6B4]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 0F5028B2-0E1A-45D5-B96D-F4D59D50EF6D]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 17D4C7CF-D892-4F1A-9032-BEB305574341]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: D961B755-8D29-4A28-AE9C-E96EDE806857]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: A8E93768-5D5E-41E5-AD77-4FCA6F8C7DE6]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 1C2F4F32-E60C-40B3-B24E-498ADEB15543]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 1AD43823-07D4-41C0-A1C9-1558CEAABD03]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 9C506BEE-008F-4DC1-83AC-F84887D857B1]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: E5E0EA59-F557-4C24-8B95-0E908B70A2EC]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 36AA7870-258C-49C1-8100-44A64BACC9B2]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 59E9EBB3-845C-4968-9E32-610D7AF861AF]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 06FD1C95-5F8B-4BB4-A81B-13C0C8BC9762]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 0DDE6884-7FBF-4A33-9787-D862D9761A90]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: F95C3103-7C06-449E-B470-17CB935002D9]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: E5FEB06D-80A1-4A8D-AE96-1636E0641CAF]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: B6890EA1-925F-456F-AAFB-8A26B025EBB4]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 7250C299-65FB-4C48-880A-CB1BBDDEE7FC]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: EB32435A-5D4F-440A-B27A-E8E0D1A92BA0]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 116D8945-9B79-445F-AA77-8341CE7D9DD5]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 293E5602-B718-4AC4-A0F1-BB2DF4763DEB]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 9ED3B49C-1A34-4957-AA96-2922E8C1D0BD]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 8BB189A0-421E-4303-BB46-910C2E936A50]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 99033AAF-0D8A-4CCE-BB4B-93CEA3A76B04]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: E51D3414-5CBC-45A0-AF5D-38520CD92F5B]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: F94DA452-E4BB-416D-B562-1DFD8323169B]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 3E8E034D-0177-44DA-9E62-A1A5BF185635]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: F6DAD688-641F-4B54-8856-7DC8A18EFDE8]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: FE292F55-1AC6-4A10-9104-C7343F46007B]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: FDAE37D4-CC7F-4FF6-B657-498BC413843D]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 27627840-5626-4224-BF16-6DFCE137D223]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 6D1D42F3-7701-4B73-9787-F234079F8C9C]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: E6714BDF-6876-45C4-A297-488FA1968747]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 29302BBB-A991-42F6-BEF3-FA2C259AC71E]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 718171D8-525A-436E-9723-8AB87EA889B5]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 61108388-1F82-4E56-BEBB-9E4C7EC0B4BC]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: E03A6787-7BA7-4D76-823A-DEB992238B21]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 7832363F-9582-48E7-AAB2-34F8FA3E1F10]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 4962E5E0-3D81-4405-BFFF-88ACAC8F0EBB]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 948A64DD-2BE1-46B3-8F68-2515EB78A1BC]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 081615BB-1413-4E8E-BF3A-FA3F83829929]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 7BC4F26C-2FC5-43C5-81FE-A01886CD3C1C]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: C32048C6-F34C-42E8-9C19-FC81A7FEAD71]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 1B13DE0F-85BB-405D-BF87-3A3FC2C81F9B]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 541A158F-6FA4-47C2-A6C8-4A14F2C0C911]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 2FDA2B16-B11E-420C-B7B6-029F1EF3F0D7]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: FAF4AA14-E63B-4F99-B793-46CFBA984415]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 08FFC612-2571-4D34-ACF5-D7E417A84695]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 944508AD-620F-47ED-A324-E10A838DF48A]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: F288BBC5-8760-496E-83AD-30B895EE810D]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 132C7C17-6C56-4C4C-839F-7F4177CD272E]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: BED78F7B-B050-4D4E-8716-070EA2229A4F]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 2FDC16FF-FEF4-435E-AC4E-9E24B21655AF]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: F790EC88-7452-405E-8D47-3D9C048D0972]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 2CA027CA-D588-47AE-A791-9211357F34E5]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 90352F30-3542-4F94-BC52-4769D4107425]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 0E5A9449-CB71-4593-8C73-18DD279D31C0]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 9BD872E0-97FE-4D29-B294-5EAE3CF8177C]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: E941FFDE-0440-43AD-8DF6-CABF045E2379]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 8963CCCA-65A7-4F83-93FD-21C88CCBAC7C]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: CCF9FC02-EE3F-4E99-9B76-6FEBFF11176B]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 29AB9653-4B05-4CF8-83D7-ABD216104D4F]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 4F0DDF4C-6E3C-49D5-B5DB-35442761C1C7]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: E1CED940-0C55-4EDE-B0A3-9EF6E199596A]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: FC190F1A-155E-4799-BB5F-9BB3E3EF2328]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: BB3B0222-902C-4BE9-A9FD-ECE6E00A3D1D]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 93777017-A350-46EF-BAF0-9DAF160AE612]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 4CDE68EF-6C17-43CF-AB9A-BB0326F06D67]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 418E357B-5351-4DCC-B1A2-5D60C569E254]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 776DC2FD-8FBC-460F-861E-C865C7506B85]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: E4405D30-A4A9-4021-A454-D6090629AF8C]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 4F8AEC1E-EEEE-4C15-991A-D7DF36ADAA07]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 15BE0927-2028-4070-92B8-F95016773975]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 53DA8363-F216-44F2-94A6-334C7DD16855]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 4077363E-69BA-4791-A06D-4D6267BCB9B4]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 7263F877-9BA3-44F6-88FA-F7AA322F9DF5]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 355C0F96-BE3C-4C46-922F-E06EF193D0F9]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 81C96977-4987-4D1C-9583-19ED90045815]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 5610017A-E8EA-4A7E-B0D4-EE30457DC798]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 51044884-5809-4A11-AA06-D17B54EA4380]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 4299BDEC-2029-4DE9-B198-EE85CCA8FD93]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: B2A33126-E0F1-41CF-9DAA-3086D95FD5CA]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 6F53EAD1-EEAF-4386-A9DD-2890CA9ED57E]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 6A1875D8-DD15-4BE1-8F87-FFEFD59DFE49]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: FA55139E-7EE2-4E7E-ADB3-FDFBCD5AD01D]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 779F39CF-72C9-4EA5-8A45-09DB79078ADC]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 44698EC4-4049-4467-A9A0-D9EC0989AB9D]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 41E33AA3-8E54-4459-846C-F013ABF01680]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 77A3BFD7-C559-4956-A870-CF3450F6BD1E]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 372B553A-1A38-4DFE-8CE1-DC80126794DD]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 712AE315-FE7C-4B69-A6E8-41F0A61E7389]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 9D31BEED-6084-472D-8A9C-3EC86BDA98E5]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 0FF38441-FEF1-4171-B590-3CE7338300EF]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: F0D22242-3D56-4716-97CE-71CCE612D949]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 1451234C-DF68-4ECB-BAEF-22B0962EE1F2]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 7BFD9E46-F0B0-4DBA-9B6C-9167211A4381]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 387C9D60-C983-4216-9A19-A37868259513]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: CE50C014-7E6B-4C58-850B-04DCD2162248]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: E5BE9AA6-D006-46C1-887A-4B15F3D3FA39]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 4D23D766-657D-410C-BF90-1F382F88DC4B]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: C6566B2C-7385-4B71-9C90-B2D04D463B1D]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 55312186-B8C2-4E15-9FC5-48AB502EC424]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 7EDBAFB1-DE29-4A40-8ECF-92291F4270A4]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: AB8AD508-2321-4E5D-BAEB-A5CBE861B3ED]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 2921D20B-190C-4044-BAF7-DD91FBC230C3]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: AB091C82-E842-4123-8B27-30DCC839DDF8]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: C99B40D9-BD44-4B4A-AC8D-D20197F25039]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: A090D3D7-11AD-4ADE-8E9B-5259C03A2EBD]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 2954D9B0-47B2-45D8-8427-D628FE7AAB71]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: BA13DF51-B7C5-47FB-8A22-B7BE367AC246]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: C2608B96-9FBF-4B5F-AFA1-0E7C81533D68]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 51FA2931-31B1-4E8F-BC8F-65662ABD9AC7]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 85FE7A1F-E3EC-4234-9840-091C73786421]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 5273C182-6A48-4563-8834-C4023AB15723]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: C71925F2-95A3-4816-BB59-B35C3D450260]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: EA07D7BD-A0DF-4717-A76D-D143CA70EAA3]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 08076A4F-90C4-4F64-B6BB-B96AC4B3BE1F]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 4EFFE8EB-CF53-4CFF-A5CF-92F127963AAE]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 5494CDAC-97CC-446C-B194-1247A299BE3E]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 4C6F5755-E18B-462A-8AB9-AFFFF33C7E14]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: B0A51020-285C-4F4D-B155-D3E8F518BBA9]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 9A482CE4-3324-40A2-8BEA-460B245209F4]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: F7EF7830-825D-4F7E-B75A-545DE2C4DE41]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 8E0971A2-EF41-446C-BF72-830D826A3671]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 7DC46F17-811E-4BD0-AA69-4DC9F4989BBA]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 4213B2C8-E1D6-451A-85F9-13D72D08245E]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 5D9B6B75-2BC9-46BC-8377-19695035DA0E]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 5F4345E7-4545-42FC-A5C7-AEAA4704F284]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: E5A0CF61-F2A4-4FEC-8EB6-C798D701E2D0]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 8577ABCC-508F-4825-A8C5-513F19F10C2A]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: D1784E38-54B7-4DF7-8C78-D64299D7872B]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 548DF026-C488-4D1F-898A-5888FFFF1453]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: C889FD68-E353-4AAA-96FA-33BBB9C7591F]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 4B8408DF-2136-4CF3-B473-858B21DEF36D]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: FB7377A5-AC9D-4B24-8EB4-0133A3D37057]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: CD2C90CF-2581-447E-8386-9C3BA506B875]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 7266F8BB-B0C0-4AD0-B511-1C41C361D9AC]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 69382E81-D957-4BA4-9C1C-20A099C3C92C]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: C9F94693-0A99-4C02-ABCC-BBAF19B0F126]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: A02EC394-3749-4BB8-8BDA-97DBA72A1E96]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: D3F1BAA5-5478-4A6C-81D8-AB93E23F45D0]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 8FB5B040-2B6B-4C7F-80C0-57E3C40D7A12]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 95682637-BEB7-42C5-9E48-1134A2657F85]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: CC685DCD-F0CD-4BBA-8FE6-0C509B3EAD7E]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: E726ABC9-88DB-465A-BE7E-26AFB4DE2CFC]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 8C0975BE-18DF-43D4-B3A2-A4348890F85B]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 9DAAE36C-0F49-46D2-BD2D-58BD69306714]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: EABCE517-7E24-4EA8-8853-ED09633A2B92]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 723379DF-68B3-436B-BCFC-E20637B0741F]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: B199F834-EC61-4612-88C6-F48707D8AED8]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 869D48A8-82CA-445D-9D84-58D6693CF906]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 731CADF3-6921-403E-AB53-E64AEC9FB9D3]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 6146A689-B09B-4779-9E18-0453E79B60E0]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: C5BF6E5C-1B52-44E4-A641-ECED8998861B]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 59F02F8D-BE70-42A4-A266-F871F824D15C]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: B05A4D99-2901-44D2-8604-53D6B2D1CC14]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: FED98C9D-3E07-4CD3-BCA3-1548899D23B2]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: A8BD4216-DCAC-4256-BEBC-682C6DC2527B]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: A33C50C7-226E-4131-892E-44D9291FFD41]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 9EEFBFF6-59A5-4D89-A41C-D3ECA88A341F]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: B0D75A41-F1D5-47B4-A00C-5BE203CA389E]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 0AA206E9-309D-4302-9957-BE746C482900]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 61C3D291-0C48-42CD-B8CB-860250590473]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 599AFC41-A447-4154-90EC-DFEE13FA3E60]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 4CB0DCA2-F1DE-450D-A063-4470989C540E]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: A11B36FF-0EC3-4728-9589-BD85819DD619]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: D5A11E81-A1B4-4034-A12C-EB8D5246B299]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 56E1BC76-C9DA-4583-AF01-AB43D5E12C0E]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 656C28CA-0016-4362-AAAA-2A8FF62F7A34]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 43615D6F-2334-44B1-BD90-5CA9636BA4E1]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 97479173-6A06-4A43-83B9-0803FC312349]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 7E13DD77-3017-4144-964B-E320C7AC080C]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: D72566BB-18EC-425F-8596-59F9CA149FD8]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: B640E271-1596-4393-B1A1-3E732A6E16CF]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 67D7457D-B1EB-46C1-97FB-A41983F0E5A0]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: B6D71A1A-FB03-4546-BC81-D9E193F8909C]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: E6FF983E-2D8B-4EED-92FF-AE1537808B23]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: E6C23017-B383-4017-8214-50B20E8368A5]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: D0459738-55B7-42BE-AF3C-92E399B5AE15]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: D89D0D6E-D508-42A8-9895-2E37F598DCA1]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: E87D25E5-A816-4664-9DA9-859D13FFB1F6]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 763BB164-E157-4842-9FD9-17F07E11B6E2]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: A66E0821-06CB-402A-8D35-DA59B07B407D]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 9619265B-5203-4D6D-B47B-3146E50147DE]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 88CABB80-CC89-4711-BB23-846F98098EF7]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 9B4AD012-4344-4087-AFD4-738E5ADDB77A]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: CDCCBDD5-FE47-4CD5-8D18-BB1AB40E2792]
